date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.flags,tcp.window_size_value,tcp.options.mss_val
Mar 26, 2024 14:34:18.884921000 EDT,192.168.4.143,192.168.4.142,41919,34573,0x0014,0,
Mar 26, 2024 14:34:18.884921000 EDT,192.168.4.143,192.168.4.142,41919,7443,0x0014,0,
Mar 26, 2024 14:34:18.884921000 EDT,192.168.4.143,192.168.4.142,41919,10001,0x0014,0,
Mar 26, 2024 14:34:18.884921000 EDT,192.168.4.143,192.168.4.142,41919,3269,0x0014,0,
Mar 26, 2024 14:34:18.884921000 EDT,192.168.4.143,192.168.4.142,41919,7070,0x0014,0,
Mar 26, 2024 14:34:18.884921000 EDT,192.168.4.143,192.168.4.142,41919,1097,0x0014,0,
Mar 26, 2024 14:34:18.884921000 EDT,192.168.4.143,192.168.4.142,41919,2170,0x0014,0,
Mar 26, 2024 14:34:18.886228000 EDT,192.168.4.143,192.168.4.142,41919,9101,0x0014,0,
Mar 26, 2024 14:34:18.886228000 EDT,192.168.4.143,192.168.4.142,41919,44443,0x0014,0,
Mar 26, 2024 14:34:18.886228000 EDT,192.168.4.143,192.168.4.142,41919,2196,0x0014,0,
Mar 26, 2024 14:34:18.886228000 EDT,192.168.4.143,192.168.4.142,41919,16080,0x0014,0,
Mar 26, 2024 14:34:18.886228000 EDT,192.168.4.143,192.168.4.142,41919,2366,0x0014,0,
Mar 26, 2024 14:34:18.886229000 EDT,192.168.4.143,192.168.4.142,41919,1287,0x0014,0,
Mar 26, 2024 14:34:18.886229000 EDT,192.168.4.143,192.168.4.142,41919,19350,0x0014,0,
Mar 26, 2024 14:34:18.886229000 EDT,192.168.4.143,192.168.4.142,41919,3493,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,12345,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,5950,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,1054,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,4003,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,1322,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,6004,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,5221,0x0014,0,
Mar 26, 2024 14:34:18.886281000 EDT,192.168.4.143,192.168.4.142,41919,3260,0x0014,0,
Mar 26, 2024 14:34:18.886308000 EDT,192.168.4.143,192.168.4.142,41919,5225,0x0014,0,
Mar 26, 2024 14:34:18.886308000 EDT,192.168.4.143,192.168.4.142,41919,2006,0x0014,0,
Mar 26, 2024 14:34:18.886308000 EDT,192.168.4.143,192.168.4.142,41919,5000,0x0014,0,
Mar 26, 2024 14:34:18.886308000 EDT,192.168.4.143,192.168.4.142,41919,83,0x0014,0,
Mar 26, 2024 14:34:18.886308000 EDT,192.168.4.143,192.168.4.142,41919,1688,0x0014,0,
Mar 26, 2024 14:34:18.886308000 EDT,192.168.4.143,192.168.4.142,41919,4242,0x0014,0,
Mar 26, 2024 14:34:18.886308000 EDT,192.168.4.143,192.168.4.142,41919,6346,0x0014,0,
Mar 26, 2024 14:34:18.886309000 EDT,192.168.4.143,192.168.4.142,41919,2301,0x0014,0,
Mar 26, 2024 14:34:18.886335000 EDT,192.168.4.143,192.168.4.142,41919,5915,0x0014,0,
Mar 26, 2024 14:34:18.886336000 EDT,192.168.4.143,192.168.4.142,41919,545,0x0014,0,
Mar 26, 2024 14:34:18.886336000 EDT,192.168.4.143,192.168.4.142,41919,1862,0x0014,0,
Mar 26, 2024 14:34:18.887259000 EDT,192.168.4.143,192.168.4.142,41919,900,0x0014,0,
Mar 26, 2024 14:34:18.887260000 EDT,192.168.4.143,192.168.4.142,41919,987,0x0014,0,
Mar 26, 2024 14:34:18.887260000 EDT,192.168.4.143,192.168.4.142,41919,1011,0x0014,0,
Mar 26, 2024 14:34:18.887260000 EDT,192.168.4.143,192.168.4.142,41919,49154,0x0014,0,
Mar 26, 2024 14:34:18.887260000 EDT,192.168.4.143,192.168.4.142,41919,777,0x0014,0,
Mar 26, 2024 14:34:18.887260000 EDT,192.168.4.143,192.168.4.142,41919,50003,0x0014,0,
Mar 26, 2024 14:34:18.887260000 EDT,192.168.4.143,192.168.4.142,41919,1434,0x0014,0,
Mar 26, 2024 14:34:18.887260000 EDT,192.168.4.143,192.168.4.142,41919,8292,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,1124,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,15660,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,5003,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,10009,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,1217,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,2251,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,1311,0x0014,0,
Mar 26, 2024 14:34:18.887313000 EDT,192.168.4.143,192.168.4.142,41919,65129,0x0014,0,
Mar 26, 2024 14:34:18.887336000 EDT,192.168.4.143,192.168.4.142,41919,3221,0x0014,0,
Mar 26, 2024 14:34:18.887336000 EDT,192.168.4.143,192.168.4.142,41919,8300,0x0014,0,
Mar 26, 2024 14:34:18.887336000 EDT,192.168.4.143,192.168.4.142,41919,8400,0x0014,0,
Mar 26, 2024 14:34:18.887336000 EDT,192.168.4.143,192.168.4.142,41919,8649,0x0014,0,
Mar 26, 2024 14:34:18.887336000 EDT,192.168.4.143,192.168.4.142,41919,8007,0x0014,0,
Mar 26, 2024 14:34:18.888378000 EDT,192.168.4.143,192.168.4.142,41919,2043,0x0014,0,
Mar 26, 2024 14:34:18.888379000 EDT,192.168.4.143,192.168.4.142,41919,1024,0x0014,0,
Mar 26, 2024 14:34:18.888379000 EDT,192.168.4.143,192.168.4.142,41919,1805,0x0014,0,
Mar 26, 2024 14:34:18.888523000 EDT,192.168.4.142,192.168.4.143,7911,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888561000 EDT,192.168.4.142,192.168.4.143,1782,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888575000 EDT,192.168.4.142,192.168.4.143,8083,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888588000 EDT,192.168.4.142,192.168.4.143,2144,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888600000 EDT,192.168.4.142,192.168.4.143,44442,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888614000 EDT,192.168.4.142,192.168.4.143,8194,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888626000 EDT,192.168.4.142,192.168.4.143,57797,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888640000 EDT,192.168.4.142,192.168.4.143,22939,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888652000 EDT,192.168.4.142,192.168.4.143,1164,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888659000 EDT,192.168.4.142,192.168.4.143,6156,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888666000 EDT,192.168.4.142,192.168.4.143,1137,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888673000 EDT,192.168.4.142,192.168.4.143,6543,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888679000 EDT,192.168.4.142,192.168.4.143,32777,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888686000 EDT,192.168.4.142,192.168.4.143,524,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888701000 EDT,192.168.4.142,192.168.4.143,42510,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888714000 EDT,192.168.4.142,192.168.4.143,1166,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888726000 EDT,192.168.4.142,192.168.4.143,1174,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888738000 EDT,192.168.4.142,192.168.4.143,1138,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888745000 EDT,192.168.4.142,192.168.4.143,4111,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888752000 EDT,192.168.4.142,192.168.4.143,555,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888758000 EDT,192.168.4.142,192.168.4.143,1082,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888767000 EDT,192.168.4.142,192.168.4.143,49155,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888774000 EDT,192.168.4.142,192.168.4.143,3851,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888782000 EDT,192.168.4.142,192.168.4.143,5802,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888798000 EDT,192.168.4.142,192.168.4.143,62078,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888811000 EDT,192.168.4.142,192.168.4.143,1718,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888823000 EDT,192.168.4.142,192.168.4.143,1050,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888834000 EDT,192.168.4.142,192.168.4.143,9535,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888842000 EDT,192.168.4.142,192.168.4.143,58080,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888849000 EDT,192.168.4.142,192.168.4.143,5214,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888856000 EDT,192.168.4.142,192.168.4.143,2607,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888864000 EDT,192.168.4.142,192.168.4.143,3011,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888871000 EDT,192.168.4.142,192.168.4.143,3003,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888877000 EDT,192.168.4.142,192.168.4.143,13456,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888896000 EDT,192.168.4.142,192.168.4.143,8800,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888911000 EDT,192.168.4.142,192.168.4.143,1583,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888923000 EDT,192.168.4.142,192.168.4.143,7800,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888935000 EDT,192.168.4.142,192.168.4.143,3918,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888941000 EDT,192.168.4.142,192.168.4.143,3878,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888949000 EDT,192.168.4.142,192.168.4.143,464,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888956000 EDT,192.168.4.142,192.168.4.143,4004,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888963000 EDT,192.168.4.142,192.168.4.143,6567,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888971000 EDT,192.168.4.142,192.168.4.143,9415,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888978000 EDT,192.168.4.142,192.168.4.143,8081,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.888996000 EDT,192.168.4.142,192.168.4.143,32770,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.889008000 EDT,192.168.4.142,192.168.4.143,6689,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.889020000 EDT,192.168.4.142,192.168.4.143,1163,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.889033000 EDT,192.168.4.142,192.168.4.143,444,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.889040000 EDT,192.168.4.142,192.168.4.143,3007,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.889048000 EDT,192.168.4.142,192.168.4.143,543,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891244000 EDT,192.168.4.142,192.168.4.143,1043,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891298000 EDT,192.168.4.142,192.168.4.143,14441,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891314000 EDT,192.168.4.142,192.168.4.143,31038,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891330000 EDT,192.168.4.142,192.168.4.143,1175,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891343000 EDT,192.168.4.142,192.168.4.143,2046,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891357000 EDT,192.168.4.142,192.168.4.143,7938,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891370000 EDT,192.168.4.142,192.168.4.143,3551,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891382000 EDT,192.168.4.142,192.168.4.143,5054,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891390000 EDT,192.168.4.142,192.168.4.143,50000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891397000 EDT,192.168.4.142,192.168.4.143,2121,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891404000 EDT,192.168.4.142,192.168.4.143,1310,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891411000 EDT,192.168.4.142,192.168.4.143,89,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891427000 EDT,192.168.4.142,192.168.4.143,2022,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891444000 EDT,192.168.4.142,192.168.4.143,5906,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891456000 EDT,192.168.4.142,192.168.4.143,888,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891468000 EDT,192.168.4.142,192.168.4.143,1086,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891475000 EDT,192.168.4.142,192.168.4.143,8031,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891482000 EDT,192.168.4.142,192.168.4.143,28201,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891489000 EDT,192.168.4.142,192.168.4.143,8192,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891495000 EDT,192.168.4.142,192.168.4.143,705,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891503000 EDT,192.168.4.142,192.168.4.143,6667,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891511000 EDT,192.168.4.142,192.168.4.143,1165,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891526000 EDT,192.168.4.142,192.168.4.143,50636,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891539000 EDT,192.168.4.142,192.168.4.143,5510,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891551000 EDT,192.168.4.142,192.168.4.143,17988,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.891564000 EDT,192.168.4.142,192.168.4.143,1051,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.894813000 EDT,192.168.4.143,192.168.4.142,41919,1174,0x0014,0,
Mar 26, 2024 14:34:18.894813000 EDT,192.168.4.143,192.168.4.142,41919,4111,0x0014,0,
Mar 26, 2024 14:34:18.894813000 EDT,192.168.4.143,192.168.4.142,41919,5802,0x0014,0,
Mar 26, 2024 14:34:18.894813000 EDT,192.168.4.143,192.168.4.142,41919,1718,0x0014,0,
Mar 26, 2024 14:34:18.894813000 EDT,192.168.4.143,192.168.4.142,41919,9535,0x0014,0,
Mar 26, 2024 14:34:18.894813000 EDT,192.168.4.143,192.168.4.142,41919,1137,0x0014,0,
Mar 26, 2024 14:34:18.894813000 EDT,192.168.4.143,192.168.4.142,41919,3851,0x0014,0,
Mar 26, 2024 14:34:18.895852000 EDT,192.168.4.143,192.168.4.142,41919,22939,0x0014,0,
Mar 26, 2024 14:34:18.895852000 EDT,192.168.4.143,192.168.4.142,41919,2607,0x0014,0,
Mar 26, 2024 14:34:18.895852000 EDT,192.168.4.143,192.168.4.142,41919,8083,0x0014,0,
Mar 26, 2024 14:34:18.895852000 EDT,192.168.4.143,192.168.4.142,41919,1082,0x0014,0,
Mar 26, 2024 14:34:18.895852000 EDT,192.168.4.143,192.168.4.142,41919,5214,0x0014,0,
Mar 26, 2024 14:34:18.895852000 EDT,192.168.4.143,192.168.4.142,41919,8081,0x0014,0,
Mar 26, 2024 14:34:18.895852000 EDT,192.168.4.143,192.168.4.142,41919,32770,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,3878,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,44442,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,2144,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,1583,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,42510,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,32777,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,524,0x0014,0,
Mar 26, 2024 14:34:18.897862000 EDT,192.168.4.143,192.168.4.142,41919,62078,0x0014,0,
Mar 26, 2024 14:34:18.897911000 EDT,192.168.4.143,192.168.4.142,41919,8194,0x0014,0,
Mar 26, 2024 14:34:18.897911000 EDT,192.168.4.143,192.168.4.142,41919,49155,0x0014,0,
Mar 26, 2024 14:34:18.897911000 EDT,192.168.4.143,192.168.4.142,41919,6543,0x0014,0,
Mar 26, 2024 14:34:18.897911000 EDT,192.168.4.143,192.168.4.142,41919,57797,0x0014,0,
Mar 26, 2024 14:34:18.897911000 EDT,192.168.4.143,192.168.4.142,41919,8800,0x0014,0,
Mar 26, 2024 14:34:18.897911000 EDT,192.168.4.143,192.168.4.142,41919,1138,0x0014,0,
Mar 26, 2024 14:34:18.897911000 EDT,192.168.4.143,192.168.4.142,41919,3011,0x0014,0,
Mar 26, 2024 14:34:18.897912000 EDT,192.168.4.143,192.168.4.142,41919,9415,0x0014,0,
Mar 26, 2024 14:34:18.897932000 EDT,192.168.4.143,192.168.4.142,41919,3918,0x0014,0,
Mar 26, 2024 14:34:18.897932000 EDT,192.168.4.143,192.168.4.142,41919,3007,0x0014,0,
Mar 26, 2024 14:34:18.897933000 EDT,192.168.4.143,192.168.4.142,41919,464,0x0014,0,
Mar 26, 2024 14:34:18.897933000 EDT,192.168.4.143,192.168.4.142,41919,7911,0x0014,0,
Mar 26, 2024 14:34:18.897933000 EDT,192.168.4.143,192.168.4.142,41919,543,0x0014,0,
Mar 26, 2024 14:34:18.897933000 EDT,192.168.4.143,192.168.4.142,41919,6156,0x0014,0,
Mar 26, 2024 14:34:18.897933000 EDT,192.168.4.143,192.168.4.142,41919,1164,0x0014,0,
Mar 26, 2024 14:34:18.897933000 EDT,192.168.4.143,192.168.4.142,41919,1166,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,1050,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,555,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,3003,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,4004,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,6689,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,58080,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,13456,0x0014,0,
Mar 26, 2024 14:34:18.897952000 EDT,192.168.4.143,192.168.4.142,41919,7800,0x0014,0,
Mar 26, 2024 14:34:18.897970000 EDT,192.168.4.143,192.168.4.142,41919,1163,0x0014,0,
Mar 26, 2024 14:34:18.897970000 EDT,192.168.4.143,192.168.4.142,41919,6567,0x0014,0,
Mar 26, 2024 14:34:18.897970000 EDT,192.168.4.143,192.168.4.142,41919,1782,0x0014,0,
Mar 26, 2024 14:34:18.897971000 EDT,192.168.4.143,192.168.4.142,41919,444,0x0014,0,
Mar 26, 2024 14:34:18.899370000 EDT,192.168.4.143,192.168.4.142,41919,3551,0x0014,0,
Mar 26, 2024 14:34:18.899371000 EDT,192.168.4.143,192.168.4.142,41919,89,0x0014,0,
Mar 26, 2024 14:34:18.899371000 EDT,192.168.4.143,192.168.4.142,41919,28201,0x0014,0,
Mar 26, 2024 14:34:18.899371000 EDT,192.168.4.143,192.168.4.142,41919,1175,0x0014,0,
Mar 26, 2024 14:34:18.899371000 EDT,192.168.4.143,192.168.4.142,41919,2022,0x0014,0,
Mar 26, 2024 14:34:18.899371000 EDT,192.168.4.143,192.168.4.142,41919,2121,0x0012,5840,1460
Mar 26, 2024 14:34:18.899371000 EDT,192.168.4.143,192.168.4.142,41919,8031,0x0014,0,
Mar 26, 2024 14:34:18.899371000 EDT,192.168.4.143,192.168.4.142,41919,705,0x0014,0,
Mar 26, 2024 14:34:18.899435000 EDT,192.168.4.142,192.168.4.143,2121,41919,0x0004,0,
Mar 26, 2024 14:34:18.899473000 EDT,192.168.4.143,192.168.4.142,41919,5906,0x0014,0,
Mar 26, 2024 14:34:18.899473000 EDT,192.168.4.143,192.168.4.142,41919,31038,0x0014,0,
Mar 26, 2024 14:34:18.899473000 EDT,192.168.4.143,192.168.4.142,41919,888,0x0014,0,
Mar 26, 2024 14:34:18.899473000 EDT,192.168.4.143,192.168.4.142,41919,2046,0x0014,0,
Mar 26, 2024 14:34:18.899473000 EDT,192.168.4.143,192.168.4.142,41919,50000,0x0014,0,
Mar 26, 2024 14:34:18.899473000 EDT,192.168.4.143,192.168.4.142,41919,6667,0x0012,5840,1460
Mar 26, 2024 14:34:18.899473000 EDT,192.168.4.143,192.168.4.142,41919,1086,0x0014,0,
Mar 26, 2024 14:34:18.899474000 EDT,192.168.4.143,192.168.4.142,41919,1043,0x0014,0,
Mar 26, 2024 14:34:18.899494000 EDT,192.168.4.142,192.168.4.143,6667,41919,0x0004,0,
Mar 26, 2024 14:34:18.899506000 EDT,192.168.4.143,192.168.4.142,41919,14441,0x0014,0,
Mar 26, 2024 14:34:18.899506000 EDT,192.168.4.143,192.168.4.142,41919,1165,0x0014,0,
Mar 26, 2024 14:34:18.899506000 EDT,192.168.4.143,192.168.4.142,41919,5054,0x0014,0,
Mar 26, 2024 14:34:18.899506000 EDT,192.168.4.143,192.168.4.142,41919,1051,0x0014,0,
Mar 26, 2024 14:34:18.899506000 EDT,192.168.4.143,192.168.4.142,41919,50636,0x0014,0,
Mar 26, 2024 14:34:18.899506000 EDT,192.168.4.143,192.168.4.142,41919,5510,0x0014,0,
Mar 26, 2024 14:34:18.899506000 EDT,192.168.4.143,192.168.4.142,41919,7938,0x0014,0,
Mar 26, 2024 14:34:18.899507000 EDT,192.168.4.143,192.168.4.142,41919,8192,0x0014,0,
Mar 26, 2024 14:34:18.899528000 EDT,192.168.4.143,192.168.4.142,41919,1310,0x0014,0,
Mar 26, 2024 14:34:18.899528000 EDT,192.168.4.143,192.168.4.142,41919,17988,0x0014,0,
Mar 26, 2024 14:34:18.899611000 EDT,192.168.4.142,192.168.4.143,2005,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899642000 EDT,192.168.4.142,192.168.4.143,5666,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899661000 EDT,192.168.4.142,192.168.4.143,11110,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899676000 EDT,192.168.4.142,192.168.4.143,55600,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899689000 EDT,192.168.4.142,192.168.4.143,1666,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899702000 EDT,192.168.4.142,192.168.4.143,3052,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899714000 EDT,192.168.4.142,192.168.4.143,1999,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899727000 EDT,192.168.4.142,192.168.4.143,416,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899740000 EDT,192.168.4.142,192.168.4.143,16113,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899747000 EDT,192.168.4.142,192.168.4.143,12174,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899754000 EDT,192.168.4.142,192.168.4.143,1501,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899762000 EDT,192.168.4.142,192.168.4.143,1045,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899775000 EDT,192.168.4.142,192.168.4.143,70,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899788000 EDT,192.168.4.142,192.168.4.143,10003,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899801000 EDT,192.168.4.142,192.168.4.143,8022,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899813000 EDT,192.168.4.142,192.168.4.143,52848,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899825000 EDT,192.168.4.142,192.168.4.143,7778,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899832000 EDT,192.168.4.142,192.168.4.143,880,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899839000 EDT,192.168.4.142,192.168.4.143,1049,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899846000 EDT,192.168.4.142,192.168.4.143,2399,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899853000 EDT,192.168.4.142,192.168.4.143,1083,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899860000 EDT,192.168.4.142,192.168.4.143,16018,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899874000 EDT,192.168.4.142,192.168.4.143,5555,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899891000 EDT,192.168.4.142,192.168.4.143,7625,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899903000 EDT,192.168.4.142,192.168.4.143,999,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899915000 EDT,192.168.4.142,192.168.4.143,49167,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899922000 EDT,192.168.4.142,192.168.4.143,49176,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899929000 EDT,192.168.4.142,192.168.4.143,8008,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899936000 EDT,192.168.4.142,192.168.4.143,32785,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899943000 EDT,192.168.4.142,192.168.4.143,1272,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899950000 EDT,192.168.4.142,192.168.4.143,9485,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899957000 EDT,192.168.4.142,192.168.4.143,1022,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899964000 EDT,192.168.4.142,192.168.4.143,2030,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899970000 EDT,192.168.4.142,192.168.4.143,10215,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899983000 EDT,192.168.4.142,192.168.4.143,666,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.899991000 EDT,192.168.4.142,192.168.4.143,1201,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.900004000 EDT,192.168.4.142,192.168.4.143,1455,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.900016000 EDT,192.168.4.142,192.168.4.143,1044,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.900023000 EDT,192.168.4.142,192.168.4.143,1700,41919,0x0002,1024,1460
Mar 26, 2024 14:34:18.900031000 EDT,192.168.4.142,192.168.4.143,1031,41919,0x0002,1024,1460
